Date,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,XOM,NVDA,XLK,XLF,XLE,XLV,GLD,TLT,IEF,LQD,BTC-USD,ETH-USD,^VIX,^TNX
2016-01-01,,,,,,,,,,,,,,,,,434.3340148925781,,,
2016-01-02,,,,,,,,,,,,,,,,,433.43798828125,,,
2016-01-03,,,,,,,,,,,,,,,,,430.010986328125,,,
2016-01-04,23.68867301940918,47.68095779418945,31.84950065612793,37.63825225830078,48.1840705871582,74.96781921386719,49.00232696533203,0.7886260151863098,18.837987899780273,15.623391151428223,19.812885284423828,59.375545501708984,102.88999938964844,90.28610229492188,83.20560455322266,78.4598617553711,433.09100341796875,,20.700000762939453,2.244999885559082
2016-01-05,23.09504508972168,47.89848327636719,31.68950080871582,37.74183654785156,48.26736831665039,75.28116607666016,49.41983413696289,0.80129474401474,18.78897476196289,15.683557510375977,19.888458251953125,59.66094207763672,103.18000030517578,89.92182159423828,83.18203735351562,78.50119018554688,431.9599914550781,,19.34000015258789,2.247999906539917
2016-01-06,22.643089294433594,47.028404235839844,31.63249969482422,37.63280487060547,47.57061004638672,74.9006576538086,49.008636474609375,0.7681610584259033,18.557226181030273,15.442891120910645,19.122879028320312,59.174072265625,104.66999816894531,91.13352966308594,83.68429565429688,78.81102752685547,429.1050109863281,,20.59000015258789,2.177000045776367
2016-01-07,21.687437057495117,45.39261245727539,30.39699935913086,36.72435760498047,45.64686965942383,74.02772521972656,48.224212646484375,0.7377074956893921,18.00905990600586,15.008347511291504,18.65631103515625,57.973609924316406,106.1500015258789,91.2970962524414,83.86474609375,78.87300872802734,458.0480041503906,,24.989999771118164,2.1530001163482666
2016-01-08,21.802125930786133,45.531837463378906,30.352500915527344,36.22429275512695,44.624412536621094,73.23687744140625,47.24997329711914,0.7218713760375977,17.866453170776367,14.774370193481445,18.416452407836914,57.100563049316406,105.68000030517578,91.70597076416016,84.07658386230469,78.93497467041016,453.2300109863281,,27.010000228881836,2.130000114440918
2016-01-09,,,,,,,,,,,,,,,,,447.6109924316406,,,
2016-01-10,,,,,,,,,,,,,,,,,447.9909973144531,,,
2016-01-11,22.15513801574707,45.505741119384766,30.886999130249023,36.33134078979492,44.556251525878906,72.79669952392578,46.61735534667969,0.7230895757675171,17.982322692871094,14.794425010681152,18.02216339111328,56.42060089111328,104.73999786376953,90.70240783691406,83.8097915649414,78.6801986694336,448.4280090332031,,24.299999237060547,2.1579999923706055
2016-01-12,22.476696014404297,45.923377990722656,30.894500732421875,36.939449310302734,44.65472412109375,73.29654693603516,47.57261276245117,0.7352712154388428,18.19624137878418,14.908066749572754,18.06488609313965,57.142547607421875,104.20999908447266,92.01078796386719,84.18645477294922,78.85922241210938,435.69000244140625,,22.469999313354492,2.1019999980926514
2016-01-13,21.898815155029297,44.93147277832031,29.090499877929688,35.66227340698242,43.42776870727539,72.38629150390625,47.85728073120117,0.7128573656082153,17.706018447875977,14.520328521728516,17.631162643432617,55.44682693481445,104.72000122070312,92.9177474975586,84.5159912109375,79.1002197265625,432.3710021972656,,25.219999313354492,2.065999984741211
2016-01-14,22.37775993347168,46.21052169799805,29.649999618530273,36.248085021972656,44.07910919189453,73.78150177001953,50.052452087402344,0.6984831690788269,18.04026222229004,14.647344589233398,18.390169143676758,56.93268966674805,103.0199966430664,92.04795837402344,84.34333801269531,78.70773315429688,430.3059997558594,,23.950000762939453,2.0980000495910645
2016-01-15,21.840347290039062,44.36592483520508,28.509000778198242,35.2122688293457,43.20054626464844,72.37139892578125,49.07823944091797,0.6604773998260498,17.532211303710938,14.319769859313965,17.857881546020508,56.13520431518555,104.08000183105469,93.48271942138672,84.73570251464844,78.59066772460938,364.33099365234375,,27.020000457763672,2.0329999923706055
2016-01-16,,,,,,,,,,,,,,,,,387.5360107421875,,,
2016-01-17,,,,,,,,,,,,,,,,,382.29901123046875,,,
2016-01-18,,,,,,,,,,,,,,,,,387.1679992675781,,,
2016-01-19,21.734668731689453,43.99178695678711,28.724000930786133,35.63798522949219,43.17782974243164,72.74442291259766,48.33174514770508,0.6658370494842529,17.550039291381836,14.313084602355957,17.473451614379883,56.12678527832031,103.9800033569336,93.19280242919922,84.62590789794922,78.23950958251953,380.14898681640625,,26.049999237060547,2.0350000858306885
2016-01-20,21.763900756835938,44.19190216064453,28.588499069213867,35.61222457885742,42.04176330566406,71.43875122070312,46.29473876953125,0.6694914102554321,17.411882400512695,14.032303810119629,17.010162353515625,56.23591232299805,105.37000274658203,94.17410278320312,85.04175567626953,78.35659790039062,420.2300109863281,,27.59000015258789,1.9839999675750732
2016-01-21,21.653722763061523,43.92216873168945,28.750999450683594,36.01415252685547,41.844844818115234,71.58053588867188,46.8767204284668,0.6772875785827637,17.509925842285156,13.972137451171875,17.539167404174805,56.06802749633789,105.48999786376953,93.53471374511719,84.82987213134766,78.12937927246094,410.2619934082031,,26.690000534057617,2.0190000534057617
2016-01-22,22.80498695373535,45.49703598022461,29.819000244140625,36.94539260864258,43.132389068603516,72.18489837646484,48.439292907714844,0.6931236982345581,17.995695114135742,14.226177215576172,18.314598083496094,56.9578742980957,105.0,93.17794036865234,84.64154815673828,78.17755126953125,382.49200439453125,,22.34000015258789,2.0480000972747803
2016-01-23,,,,,,,,,,,,,,,,,387.4909973144531,,,
2016-01-24,,,,,,,,,,,,,,,,,402.97100830078125,,,
2016-01-25,22.359773635864258,45.06199264526367,29.826499938964844,36.35860061645508,42.155372619628906,71.92374420166016,46.800819396972656,0.6923925876617432,17.78622817993164,13.93871021270752,17.460309982299805,56.42900466918945,106.08000183105469,93.68342590332031,84.92403411865234,78.094970703125,391.72601318359375,,24.149999618530273,2.0220000743865967
2016-01-26,22.483436584472656,45.39261245727539,30.0625,36.36702346801758,43.23086166381836,75.4900894165039,48.52153396606445,0.6992141008377075,17.96004295349121,14.17269515991211,18.120738983154297,56.857120513916016,107.29000091552734,93.72803497314453,84.98677825927734,78.31526184082031,392.15301513671875,,22.5,1.99399995803833
2016-01-27,21.006132125854492,44.566043853759766,29.167499542236328,35.563655853271484,43.20054626464844,76.22125244140625,47.62952423095703,0.6909308433532715,17.59014320373535,14.119211196899414,18.035310745239258,56.21073913574219,107.69000244140625,93.7057113647461,85.0495834350586,78.10179901123047,394.97198486328125,,23.110000610351562,2.000999927520752
2016-01-28,21.156784057617188,45.29690933227539,31.767499923706055,37.08614730834961,43.382320404052734,76.3033218383789,48.70498275756836,0.6833782196044922,17.817432403564453,14.125900268554688,18.58402442932129,54.90118408203125,106.54000091552734,93.83955383300781,85.159423828125,78.19132995605469,380.28900146484375,,22.420000076293945,1.9850000143051147
2016-01-29,21.887569427490234,47.93328857421875,29.350000381469727,37.73291778564453,45.06369400024414,77.92236328125,49.24903106689453,0.7135881781578064,18.37896156311035,14.520328521728516,19.126169204711914,55.79940414428711,106.94999694824219,94.63499450683594,85.61455535888672,78.59757995605469,379.4739990234375,,20.200000762939453,1.930999994277954
2016-01-30,,,,,,,,,,,,,,,,,378.2550048828125,,,
2016-01-31,,,,,,,,,,,,,,,,,368.7669982910156,,,
2016-02-01,21.682950973510742,47.602657318115234,28.74049949645996,38.19977951049805,44.57897186279297,77.87013244628906,48.26215744018555,0.7138319611549377,18.4458065032959,14.460158348083496,18.80745506286621,55.88335418701172,108.05000305175781,94.34526062011719,85.41730499267578,78.34688568115234,373.0559997558594,,19.979999542236328,1.965999960899353
2016-02-02,21.244482040405273,46.114803314208984,27.604999542236328,38.70232009887695,43.19298553466797,77.15386962890625,47.186710357666016,0.6836220026016235,18.11602210998535,14.059049606323242,18.179882049560547,55.07744598388672,108.08999633789062,96.09564208984375,86.02239227294922,78.49191284179688,374.447998046875,,21.979999542236328,1.8639999628067017
